Name,Position,H,2B,3B,HR,R,RBI,BB,K,SB,CYC,GSHR,IP,ER,K_pitch,QS,SV,HLD,GS,H_allowed,BB_issued,CG,NH,PG
Jhancarlos Lara,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12.0,5.9,13.2,0.0,0.0,0.7,0.0,10.6,7.0,0.0,0,0
Landon Knack,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22.7,12.0,20.4,0.8,0.0,0.8,1.6,22.2,8.8,0.0,0,0
Jose Franco,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15.0,7.5,14.2,0.0,0.0,0.7,0.0,14.3,6.3,0.0,0,0
Noah Schultz,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17.2,8.5,14.4,1.2,0.0,0.0,3.2,17.2,7.5,0.0,0,0
Jake Bloss,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14.7,7.5,12.7,0.0,0.0,0.7,0.0,14.5,5.6,0.0,0,0
Doug Nikhazy,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,31.4,15.7,28.0,0.8,0.0,0.7,1.6,30.7,14.3,0.0,0,0
Henry Baez,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12.0,5.9,9.2,0.0,0.0,0.6,0.0,12.3,4.3,0.0,0,0
J.P. France,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14.4,7.1,12.6,0.0,0.0,0.7,0.0,14.2,5.9,0.0,0,0
Ken Waldichuk,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11.6,5.6,11.4,0.0,0.0,0.7,0.0,10.6,5.4,0.0,0,0
Dax Fulton,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.2,6.1,11.6,0.0,0.0,0.6,0.0,12.6,6.1,0.0,0,0
Adam Macko,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18.7,9.6,16.5,0.8,0.0,0.7,1.6,18.1,8.2,0.0,0,0
Jake Bennett,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12.3,5.8,9.2,0.0,0.0,0.7,0.0,12.8,4.0,0.0,0,0
Jake Eder,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16.0,8.1,13.3,0.0,0.0,0.7,0.0,15.9,6.4,0.0,0,0
Matt Waldron,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15.7,8.8,12.6,1.4,0.0,0.0,1.6,16.5,5.2,0.0,0,0
Chayce McDermott,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21.1,10.7,21.4,0.0,0.0,0.7,0.0,19.7,10.7,0.0,0,0
Seth Johnson,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20.4,10.6,18.3,0.0,0.0,0.6,0.0,19.9,9.5,0.0,0,0
Cal Quantrill,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14.0,7.7,10.7,0.8,0.0,0.0,1.6,14.7,4.6,0.0,0,0
Wilber Dotel,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11.7,6.0,9.5,0.0,0.0,0.7,0.0,12.0,4.8,0.0,0,0
Mitch Farris,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.8,16.4,26.3,2.0,0.0,0.0,4.9,29.5,13.8,0.0,0,0
Bryse Wilson,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,27.5,15.5,18.9,1.0,0.0,0.6,3.2,30.2,8.7,0.0,0,0
Marco Raya,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12.7,6.5,11.3,0.0,0.0,0.6,0.0,12.7,6.3,0.0,0,0
Braden Nett,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32.2,17.0,27.0,1.1,0.0,0.6,3.2,32.2,15.2,0.0,0,0
Jean Cabrera,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11.1,6.1,7.9,0.8,0.0,0.0,1.6,11.6,5.0,0.0,0,0
Victor Mederos,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25.7,13.6,19.7,0.0,0.0,0.6,0.0,26.3,10.5,0.0,0,0
Ben Kudrna,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15.6,8.5,11.9,0.8,0.0,0.7,1.6,16.4,6.6,0.0,0,0
McCade Brown,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21.9,13.1,19.5,1.5,0.0,0.0,3.2,22.9,9.6,0.0,0,0
Triston McKenzie,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12.6,7.0,11.1,0.6,0.0,0.0,0.0,12.2,6.4,0.0,0,0
Tejay Antone,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15.0,8.0,12.9,0.0,0.0,0.7,0.0,15.5,7.0,0.0,0,0
Gabriel Hughes,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18.1,9.8,13.6,0.0,0.0,0.6,0.0,20.5,6.1,0.0,0,0
Carson Palmquist,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23.0,13.1,22.0,0.0,0.0,0.6,0.0,23.4,10.9,0.0,0,0
Nabil Crismatt,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12.5,7.6,9.8,0.0,0.0,0.0,0.1,14.0,4.6,0.0,0,0
Jack Kochanowicz,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,27.2,14.4,18.0,0.8,0.0,0.6,1.6,29.4,10.5,0.0,0,0
Blas Castano,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.9,5.2,8.0,0.0,0.0,0.6,0.0,10.7,4.0,0.0,0,0
Sam Aldegheri,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37.0,21.7,27.2,2.1,0.0,0.0,6.5,39.4,17.7,0.0,0,0
Chase Petty,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,47.8,26.2,37.0,1.6,0.0,0.7,3.2,49.9,20.9,0.0,0,0
Jake Woodford,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11.2,6.4,8.8,0.0,0.0,0.0,0.0,12.3,5.2,0.0,0,0
Davis Daniel,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.8,8.1,11.0,0.6,0.0,0.0,0.2,15.1,6.3,0.0,0,0
Bradley Blalock,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17.8,10.4,12.4,0.0,0.0,0.6,0.0,19.8,7.3,0.0,0,0
Valente Bellozo,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.2,5.5,7.1,0.0,0.0,0.6,0.0,11.3,3.3,0.0,0,0
Jose De Leon,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17.1,9.8,16.1,1.2,0.0,0.0,0.2,17.3,10.3,0.0,0,0
Riley Cornelio,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18.3,10.9,12.9,1.1,0.0,0.0,3.2,19.3,8.8,0.0,0,0
Josh Fleming,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.4,5.0,5.3,0.0,0.0,0.7,0.0,11.9,3.4,0.0,0,0
Marco Gonzales,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.4,5.5,7.2,0.8,0.0,0.0,1.6,11.1,3.5,0.0,0,0
Antonio Senzatela,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,79.2,48.2,48.8,1.9,0.0,0.6,8.1,96.9,26.4,0.0,0,0
Mason Miller,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,64.8,18.9,102.5,0.0,33.5,3.1,0.0,38.7,25.1,0.0,0,0
Edwin Diaz,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,66.7,22.0,92.0,0.0,37.0,3.0,0.0,48.0,23.0,0.0,0,0
Cade Smith,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70.2,22.5,89.7,0.0,30.5,3.1,0.0,54.4,21.5,0.0,0,0
Jhoan Duran,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68.5,21.3,81.0,0.0,30.5,3.0,0.0,55.0,21.4,0.0,0,0
Devin Williams,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,64.5,22.1,84.0,0.0,31.6,3.6,0.0,47.6,27.4,0.0,0,0
Josh Hader,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,64.1,23.0,88.4,0.0,31.7,2.0,0.0,46.1,24.0,0.0,0,0
Andres Munoz,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63.5,20.4,80.3,0.0,30.4,3.2,0.0,47.4,25.3,0.0,0,0
Aroldis Chapman,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,61.2,20.4,85.0,0.0,31.6,2.0,0.0,44.0,27.5,0.0,0,0
David Bednar,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,64.7,23.3,79.0,0.0,32.4,2.4,0.0,51.6,22.1,0.0,0,0
Griffin Jax,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67.6,23.2,83.7,0.0,13.7,11.0,0.0,55.3,19.5,0.0,0,0
Reid Detmers,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,142.0,64.8,154.1,11.6,0.0,0.8,24.3,128.3,53.6,0.0,0,0
Raisel Iglesias,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,66.4,27.1,71.7,0.0,26.4,4.2,0.0,58.9,18.5,0.0,0,0
Grant Taylor,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90.6,33.5,105.7,1.5,4.9,13.9,3.2,75.2,34.7,0.0,0,0
Abner Uribe,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,71.7,25.1,85.2,0.0,17.3,10.3,0.0,56.1,32.4,0.0,0,0
Ryan Helsley,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,64.0,24.9,74.1,0.0,26.0,3.4,0.0,53.9,24.3,0.0,0,0
Jeff Hoffman,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63.1,25.1,76.2,0.0,26.1,3.3,0.0,51.2,22.8,0.0,0,0
Daniel Palencia,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,66.1,27.0,74.9,0.0,29.4,4.8,0.0,55.2,27.2,0.0,0,0
Ryan Walker,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63.2,23.6,68.0,0.0,25.8,5.2,0.0,55.6,19.8,0.0,0,0
Pete Fairbanks,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,62.4,24.9,65.2,0.0,26.8,3.5,0.0,54.2,22.0,0.0,0,0
Trevor Megill,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,65.2,24.5,80.1,0.0,14.8,7.9,0.0,53.0,23.4,0.0,0,0
Emilio Pagan,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,65.9,29.6,72.3,0.0,26.8,4.0,0.0,56.6,22.6,0.0,0,0
Foster Griffin,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,126.7,57.1,112.7,9.5,0.0,0.3,19.4,123.4,38.9,0.0,0,0
Bryan Abreu,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68.1,24.2,89.2,0.0,4.2,16.0,0.0,51.5,28.4,0.0,0,0
Robert Garcia,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63.6,25.1,69.4,0.0,19.2,7.3,0.0,55.7,22.5,0.0,0,0
Jeremiah Estrada,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70.2,25.6,93.8,0.0,1.6,18.9,0.0,52.8,28.3,0.0,0,0
Carlos Estevez,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,65.2,30.9,59.8,0.0,31.6,2.0,0.0,61.4,23.6,0.0,0,0
Edwin Uceta,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70.7,30.0,82.3,0.0,12.1,13.6,0.0,59.7,25.8,0.0,0,0
Dennis Santana,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68.2,30.2,63.8,0.0,24.9,4.9,0.0,64.0,24.4,0.0,0,0
Garrett Cleavinger,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,65.6,25.1,80.7,0.0,7.3,14.3,0.0,53.0,25.2,0.0,0,0
Adrian Morejon,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68.3,25.2,69.4,0.0,3.1,14.9,0.0,59.4,21.8,0.0,0,0
Garrett Whitlock,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68.8,25.9,75.9,0.0,3.1,16.3,0.0,60.0,20.2,0.0,0,0
Steven Matz,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,132.1,62.2,110.5,9.6,0.0,1.4,22.7,134.3,36.4,0.0,0,0
Kenley Jansen,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,58.9,25.9,60.6,0.0,23.4,4.1,0.0,50.7,20.8,0.0,0,0
Robert Suarez,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67.2,26.6,71.4,0.0,8.7,12.1,0.0,59.2,20.5,0.0,0,0
Jose A. Ferrer,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,69.2,24.1,66.1,0.0,2.5,16.6,0.0,61.3,20.5,0.0,0,0
Will Vest,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67.2,24.8,68.1,0.0,5.5,13.0,0.0,59.9,21.1,0.0,0,0
Matt Brash,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,61.9,21.7,73.9,0.0,3.1,15.0,0.0,50.2,24.3,0.0,0,0
Matt Strahm,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,65.6,26.8,71.5,0.0,1.0,16.9,0.0,56.4,19.8,0.0,0,0
Alex Vesia,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,62.1,25.0,77.4,0.0,1.1,19.1,0.0,48.3,25.3,0.0,0,0
Seranthony Dominguez,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63.4,27.5,71.6,0.0,18.8,6.4,0.0,53.1,29.0,0.0,0,0
Tanner Scott,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63.8,24.6,73.2,0.0,3.9,15.4,0.0,52.7,26.1,0.0,0,0
Phil Maton,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,64.6,26.7,69.3,0.0,4.4,14.6,0.0,55.0,24.6,0.0,0,0
Andrew Kittredge,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,66.6,27.9,66.2,0.0,4.5,14.0,0.0,62.6,18.7,0.0,0,0
Gabe Speier,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,58.0,20.9,67.3,0.0,0.0,13.0,0.0,47.5,17.4,0.0,0,0
Riley O'Brien,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63.2,25.5,64.5,0.0,16.1,9.7,0.0,55.6,27.5,0.0,0,0
JoJo Romero,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63.9,25.7,60.3,0.0,12.7,11.9,0.0,58.6,25.2,0.0,0,0
Dylan Lee,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,65.5,26.0,72.9,0.0,1.0,16.6,0.0,58.0,18.8,0.0,0,0
Luke Weaver,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67.5,28.9,72.2,0.0,4.4,15.2,0.0,59.8,21.6,0.0,0,0
Orion Kerkering,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,62.9,24.2,68.1,0.0,1.0,14.0,0.0,54.0,22.9,0.0,0,0
Camilo Doval,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,64.2,24.8,73.8,0.0,3.2,14.5,0.0,52.4,30.5,0.0,0,0
Fernando Cruz,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.2,24.0,81.0,0.0,1.0,17.0,0.0,47.0,28.0,0.0,0,0
Robert Stephenson,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,58.5,25.6,65.6,0.0,12.7,9.2,0.0,51.5,19.8,0.0,0,0
Jose Alvarado,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,61.2,23.1,70.1,0.0,3.1,12.1,0.0,51.3,24.4,0.0,0,0
Bryan King,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,66.3,26.8,65.7,0.0,0.5,18.0,0.0,60.3,20.7,0.0,0,0
Louis Varland,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67.0,26.9,67.7,0.0,2.0,14.3,0.0,61.7,19.0,0.0,0,0
Jared Koenig,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,65.5,25.7,67.6,0.0,1.0,16.3,0.0,57.8,23.1,0.0,0,0
Caleb Thielbar,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,64.7,26.5,67.5,0.0,1.1,16.2,0.0,56.3,22.2,0.0,0,0
Kyle Leahy,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,121.9,58.1,97.8,7.6,0.0,2.0,17.8,122.9,44.0,0.0,0,0
Clayton Beeter,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,62.9,26.8,71.8,0.0,14.5,10.1,0.0,51.8,32.9,0.0,0,0
Hunter Harvey,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,51.1,19.2,56.4,0.0,4.3,12.4,0.0,43.5,14.9,0.0,0,0
Kevin Ginkel,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,61.6,26.1,63.5,0.0,11.9,10.9,0.0,56.7,22.8,0.0,0,0
Shawn Armstrong,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68.3,29.2,68.0,0.0,3.1,16.2,0.0,61.8,21.4,0.0,0,0
Eduard Bazardo,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67.4,27.5,69.3,0.0,0.5,13.4,0.0,58.6,23.1,0.0,0,0
Chris Martin,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,53.7,20.3,53.8,0.0,3.4,11.5,0.0,50.1,11.6,0.0,0,0
Yimi Garcia,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,56.4,23.3,62.9,0.0,4.6,11.4,0.0,47.4,19.8,0.0,0,0
Tyler Rogers,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,72.4,30.8,49.9,0.0,2.0,19.6,0.0,75.1,15.9,0.0,0,0
A.J. Minter,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,54.4,20.3,61.8,0.0,2.2,15.4,0.0,44.8,19.0,0.0,0,0
Hunter Gaddis,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,66.5,29.4,64.4,0.0,3.1,16.6,0.0,61.0,21.0,0.0,0,0
Steven Okert,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63.9,27.6,72.3,0.0,0.0,13.3,0.0,53.9,23.8,0.0,0,0
Bryan Baker,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,64.1,27.6,71.2,0.0,2.5,13.3,0.0,56.1,23.0,0.0,0,0
Lucas Erceg,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,62.4,25.7,61.2,0.0,2.6,14.6,0.0,57.1,22.9,0.0,0,0
Kirby Yates,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,56.2,24.7,66.5,0.0,6.9,10.9,0.0,46.5,25.8,0.0,0,0
Kyle Finnegan,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63.2,26.9,60.4,0.0,3.9,13.8,0.0,58.0,22.4,0.0,0,0
Blake Treinen,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,58.1,24.7,64.6,0.0,1.1,14.7,0.0,51.1,22.0,0.0,0,0
Matt Svanson,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,65.4,27.3,60.0,0.0,4.7,12.5,0.0,61.0,24.3,0.0,0,0
Taylor Rogers,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.0,26.9,62.1,0.0,16.2,5.7,0.0,54.7,25.6,0.0,0,0
Mark Leiter Jr.,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,64.1,28.5,67.7,0.0,5.5,13.0,0.0,59.4,25.1,0.0,0,0
Jordan Leasure,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,64.8,29.8,72.6,0.0,5.5,11.4,0.0,55.6,29.1,0.0,0,0
Brooks Raley,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.6,25.6,59.6,0.0,1.1,14.5,0.0,54.0,22.0,0.0,0,0
Justin Sterner,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,65.6,31.2,65.4,0.0,7.6,11.3,0.0,60.5,23.9,0.0,0,0
Ryan Thompson,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63.3,27.9,51.4,0.0,2.7,16.0,0.0,63.8,19.9,0.0,0,0
Aaron Ashby,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,65.1,26.1,67.5,0.0,1.0,12.3,0.0,57.4,30.8,0.0,0,0
Jason Adam,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,49.5,19.7,53.7,0.0,0.0,8.6,0.0,41.0,18.4,0.0,0,0
Gregory Soto,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,61.3,25.2,66.0,0.0,3.6,14.5,0.0,54.3,25.0,0.0,0,0
Graham Ashcraft,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,64.9,28.2,57.7,0.0,2.0,16.4,0.0,63.9,20.8,0.0,0,0
Jakob Junis,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,64.9,29.3,57.0,0.0,1.5,12.1,0.0,63.1,17.2,0.0,0,0
Bennett Sousa,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,49.6,20.0,54.3,0.0,0.0,4.7,0.0,42.6,17.5,0.0,0,0
Justin Slaten,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.3,26.4,57.2,0.0,0.0,12.6,0.0,57.1,20.1,0.0,0,0
Angel Zerpa,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.4,24.1,57.3,0.0,0.0,11.8,0.0,56.2,20.4,0.0,0,0
Andrew Nardi,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,53.9,22.1,64.5,0.0,0.0,9.4,0.0,45.0,22.0,0.0,0,0
Victor Vodnik,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,64.2,31.1,61.8,0.0,19.9,5.3,0.0,63.5,30.7,0.0,0,0
Aaron Bummer,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.3,24.0,61.8,0.0,0.0,10.9,0.0,55.6,22.3,0.0,0,0
Brad Keller,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67.2,30.0,60.8,0.0,2.0,17.1,0.0,63.8,26.5,0.0,0,0
Tanner Banks,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,62.2,26.6,58.8,0.0,0.0,11.6,0.0,58.5,18.5,0.0,0,0
Drew Anderson,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,62.1,26.4,69.3,0.7,0.0,5.0,1.6,53.9,24.2,0.0,0,0
Tony Santillan,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,69.5,32.6,73.2,0.0,4.1,15.4,0.0,62.3,31.1,0.0,0,0
Justin Topa,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63.2,28.1,52.7,0.0,6.4,11.5,0.0,64.1,20.7,0.0,0,0
Paul Sewald,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,56.0,27.6,56.0,0.0,7.4,10.0,0.0,52.2,19.0,0.0,0,0
Erik Miller,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60.5,23.9,67.0,0.0,2.7,14.9,0.0,50.7,31.3,0.0,0,0
Kody Funderburk,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63.6,26.9,60.5,0.0,3.5,14.3,0.0,59.4,26.3,0.0,0,0
Calvin Faucher,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,65.0,29.3,64.3,0.0,5.2,11.8,0.0,61.3,27.3,0.0,0,0
