player_id,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,Name,Position,Source,ERA,xERA,era_minus_xera_diff
673929,2024,142,97,0.267,0.241,0.026,0.492,0.435,0.0569999999999999,0.366,0.339,0.0269999999999999,Jordan Leasure,PIT,BBSavant_2024,6.32,4.77,1.549
690829,2024,142,91,0.21,0.208,0.002,0.25,0.299,-0.0489999999999999,0.263,0.284,-0.0209999999999999,Ben Joyce,PIT,BBSavant_2024,2.08,3.25,-1.173
605488,2024,142,93,0.264,0.227,0.037,0.419,0.385,0.0339999999999999,0.324,0.303,0.021,Jeffrey Springs,PIT,BBSavant_2024,3.27,3.72,-0.447
669372,2024,142,102,0.275,0.267,0.008,0.405,0.434,-0.0289999999999999,0.321,0.331,-0.01,J.T. Ginn,PIT,BBSavant_2024,4.24,4.52,-0.285
621114,2024,140,80,0.228,0.221,0.007,0.402,0.379,0.023,0.307,0.296,0.011,Ryan Burr,PIT,BBSavant_2024,4.13,3.54,0.593
656232,2024,140,111,0.312,0.294,0.018,0.52,0.527,-0.007,0.391,0.39,0.001,Brandon Bielak,PIT,BBSavant_2024,5.16,6.64,-1.483
687924,2024,140,104,0.244,0.228,0.0159999999999999,0.488,0.462,0.0259999999999999,0.354,0.34,0.0139999999999999,Julian Aguiar,PIT,BBSavant_2024,6.25,4.8,1.453
676596,2024,138,106,0.276,0.253,0.023,0.398,0.379,0.019,0.334,0.324,0.01,Josh Fleming,PIT,BBSavant_2024,4.02,4.31,-0.289
673380,2024,135,79,0.189,0.182,0.007,0.299,0.322,-0.023,0.234,0.242,-0.0079999999999999,Dedniel Núñez,PIT,BBSavant_2024,2.31,2.34,-0.026
621345,2024,134,87,0.198,0.204,-0.0059999999999999,0.364,0.364,0.0,0.277,0.282,-0.0049999999999999,A.J. Minter,PIT,BBSavant_2024,2.62,3.2,-0.579
669721,2024,134,99,0.307,0.274,0.0329999999999999,0.512,0.44,0.072,0.367,0.327,0.0399999999999999,Davis Daniel,PIT,BBSavant_2024,6.23,4.4,1.831
683409,2024,133,94,0.254,0.261,-0.007,0.475,0.451,0.0239999999999999,0.34,0.34,0.0,Angel Chivilli,PIT,BBSavant_2024,4.55,4.8,-0.253
674285,2024,133,91,0.288,0.278,0.0099999999999999,0.39,0.402,-0.012,0.338,0.341,-0.003,Eduardo Salazar,PIT,BBSavant_2024,2.76,4.84,-2.079
477132,2024,133,98,0.303,0.285,0.018,0.429,0.412,0.017,0.336,0.332,0.004,Clayton Kershaw,PIT,BBSavant_2024,4.5,4.55,-0.05
621199,2024,132,93,0.222,0.245,-0.0229999999999999,0.41,0.46,-0.05,0.314,0.342,-0.028,Matt Bowman,PIT,BBSavant_2024,4.4,4.87,-0.468
666277,2024,131,85,0.241,0.286,-0.0449999999999999,0.509,0.535,-0.026,0.36,0.39,-0.03,George Soriano,PIT,BBSavant_2024,6.75,6.64,0.11
592662,2024,129,64,0.189,0.179,0.01,0.387,0.361,0.026,0.316,0.304,0.012,Robbie Ray,PIT,BBSavant_2024,4.7,3.75,0.946
672578,2024,129,85,0.22,0.212,0.008,0.321,0.391,-0.07,0.287,0.309,-0.022,Carlos Hernández,PIT,BBSavant_2024,3.3,3.88,-0.58
678606,2024,129,96,0.227,0.23,-0.003,0.277,0.296,-0.0189999999999999,0.245,0.263,-0.018,Jose A. Ferrer,PIT,BBSavant_2024,3.38,2.77,0.605
695076,2024,128,92,0.219,0.267,-0.048,0.237,0.383,-0.146,0.253,0.326,-0.073,Rhett Lowder,PIT,BBSavant_2024,1.17,4.37,-3.196
547184,2024,128,93,0.241,0.228,0.0129999999999999,0.357,0.363,-0.006,0.294,0.296,-0.002,Michael Kelly,PIT,BBSavant_2024,2.58,3.54,-0.955
628708,2024,127,89,0.306,0.299,0.007,0.495,0.489,0.006,0.381,0.383,-0.002,Yunior Marte,PIT,BBSavant_2024,6.92,6.35,0.573
624522,2024,127,72,0.178,0.218,-0.04,0.318,0.404,-0.086,0.277,0.325,-0.0479999999999999,Keegan Thompson,PIT,BBSavant_2024,2.67,4.34,-1.67
666159,2024,123,88,0.287,0.264,0.0229999999999999,0.426,0.428,-0.002,0.336,0.333,0.003,Matt Manning,PIT,BBSavant_2024,4.88,4.58,0.3
606965,2024,122,84,0.259,0.247,0.012,0.583,0.538,0.0449999999999999,0.392,0.371,0.021,Chris Devenski,PIT,BBSavant_2024,6.75,5.88,0.87
663574,2024,122,67,0.186,0.183,0.003,0.319,0.304,0.015,0.25,0.245,0.005,Tony Santillan,PIT,BBSavant_2024,3.0,2.4,0.6
641585,2024,121,86,0.29,0.268,0.0219999999999999,0.505,0.495,0.01,0.373,0.363,0.01,J.P. France,PIT,BBSavant_2024,7.46,5.59,1.871
663460,2024,121,77,0.232,0.189,0.043,0.348,0.279,0.0689999999999999,0.252,0.215,0.037,Kris Bubic,PIT,BBSavant_2024,2.67,1.86,0.81
669724,2024,120,91,0.237,0.237,0.0,0.36,0.349,0.011,0.277,0.275,0.002,Brenan Hanifee,PIT,BBSavant_2024,1.84,3.03,-1.189
681982,2024,120,80,0.303,0.259,0.0439999999999999,0.615,0.506,0.1089999999999999,0.409,0.35,0.059,Grant Anderson,PIT,BBSavant_2024,8.1,5.13,2.97
605156,2024,119,98,0.308,0.304,0.004,0.486,0.535,-0.049,0.358,0.391,-0.033,Aaron Brooks,PIT,BBSavant_2024,5.06,6.68,-1.617
700270,2024,119,88,0.257,0.28,-0.023,0.429,0.428,0.001,0.327,0.348,-0.0209999999999999,Yilber Díaz,PIT,BBSavant_2024,3.81,5.07,-1.258
676879,2024,119,76,0.187,0.199,-0.012,0.299,0.331,-0.032,0.247,0.274,-0.027,Aaron Ashby,PIT,BBSavant_2024,2.86,3.01,-0.151
681799,2024,118,81,0.29,0.252,0.0379999999999999,0.421,0.396,0.0249999999999999,0.341,0.319,0.022,Ethan Roberts,PIT,BBSavant_2024,3.71,4.16,-0.448
666204,2024,117,72,0.223,0.2,0.0229999999999999,0.5,0.442,0.0579999999999999,0.361,0.348,0.013,Dany Jiménez,PIT,BBSavant_2024,4.91,5.07,-0.161
657053,2024,117,72,0.361,0.27,0.0909999999999999,0.557,0.418,0.139,0.437,0.364,0.073,Touki Toussaint,PIT,BBSavant_2024,7.43,5.62,1.815
663465,2024,117,86,0.312,0.245,0.067,0.523,0.438,0.085,0.378,0.319,0.059,Kolby Allard,PIT,BBSavant_2024,5.0,4.16,0.84
656876,2024,116,75,0.229,0.194,0.035,0.275,0.261,0.014,0.242,0.227,0.0149999999999999,Drew Rasmussen,PIT,BBSavant_2024,2.83,2.07,0.756
681402,2024,115,79,0.283,0.242,0.0409999999999999,0.406,0.364,0.042,0.324,0.292,0.032,Gus Varland,PIT,BBSavant_2024,3.42,3.44,-0.022
642520,2024,115,77,0.24,0.273,-0.033,0.396,0.519,-0.123,0.326,0.388,-0.062,Gerson Garabito,PIT,BBSavant_2024,4.79,6.56,-1.775
543351,2024,114,76,0.267,0.254,0.013,0.524,0.46,0.064,0.362,0.336,0.0259999999999999,Jay Jackson,PIT,BBSavant_2024,7.52,4.68,2.839
688107,2024,114,94,0.264,0.251,0.013,0.33,0.337,-0.007,0.268,0.27,-0.002,Robert Gasser,PIT,BBSavant_2024,2.57,2.92,-0.349
518489,2024,110,80,0.218,0.246,-0.0279999999999999,0.376,0.414,-0.0379999999999999,0.265,0.295,-0.0299999999999999,Ryan Brasier,PIT,BBSavant_2024,3.54,3.52,0.016
701542,2024,110,69,0.34,0.244,0.096,0.608,0.44,0.1679999999999999,0.428,0.329,0.0989999999999999,Will Warren,PIT,BBSavant_2024,10.32,4.46,5.864
669952,2024,110,83,0.283,0.284,-0.001,0.5,0.529,-0.029,0.366,0.384,-0.018,Mitch White,PIT,BBSavant_2024,7.22,6.39,0.835
687911,2024,109,64,0.211,0.206,0.005,0.295,0.31,-0.015,0.273,0.279,-0.006,Bryan King,PIT,BBSavant_2024,2.39,3.13,-0.738
681432,2024,109,59,0.174,0.186,-0.012,0.256,0.273,-0.017,0.282,0.296,-0.014,Luke Little,PIT,BBSavant_2024,3.46,3.54,-0.078
660825,2024,108,66,0.204,0.185,0.0189999999999999,0.296,0.279,0.0169999999999999,0.255,0.244,0.011,Eduard Bazardo,PIT,BBSavant_2024,4.88,2.38,2.5
543056,2024,107,70,0.147,0.213,-0.066,0.265,0.365,-0.0999999999999999,0.199,0.271,-0.072,Danny Coulombe,PIT,BBSavant_2024,2.12,2.94,-0.816
668968,2024,107,54,0.161,0.164,-0.003,0.276,0.346,-0.0699999999999999,0.273,0.297,-0.0239999999999999,Hans Crouse,PIT,BBSavant_2024,2.84,3.57,-0.728
643256,2024,107,68,0.235,0.253,-0.018,0.306,0.402,-0.096,0.313,0.364,-0.0509999999999999,Adam Cimber,PIT,BBSavant_2024,7.03,5.62,1.407
666720,2024,105,73,0.295,0.305,-0.01,0.602,0.61,-0.008,0.414,0.436,-0.022,Yerry Rodríguez,PIT,BBSavant_2024,8.72,8.83,-0.107
642100,2024,104,55,0.226,0.193,0.033,0.345,0.307,0.0379999999999999,0.304,0.282,0.022,Gabe Speier,PIT,BBSavant_2024,5.7,3.2,2.504
676614,2024,104,76,0.17,0.214,-0.0439999999999999,0.383,0.474,-0.0909999999999999,0.277,0.328,-0.0509999999999999,Bryan Sammons,PIT,BBSavant_2024,3.62,4.43,-0.808
670046,2024,104,79,0.292,0.283,0.009,0.51,0.531,-0.021,0.365,0.371,-0.006,Kenny Rosenberg,PIT,BBSavant_2024,6.0,5.88,0.12
678061,2024,103,66,0.315,0.25,0.065,0.533,0.448,0.085,0.39,0.346,0.044,Ray Kerr,PIT,BBSavant_2024,5.64,5.0,0.642
666201,2024,103,65,0.189,0.212,-0.0229999999999999,0.378,0.413,-0.0349999999999999,0.291,0.315,-0.024,Alek Manoah,PIT,BBSavant_2024,3.7,4.05,-0.351
622251,2024,102,69,0.2,0.248,-0.0479999999999999,0.212,0.326,-0.114,0.252,0.325,-0.073,Josh Staumont,PIT,BBSavant_2024,3.7,4.34,-0.641
686642,2024,101,62,0.212,0.238,-0.0259999999999999,0.353,0.378,-0.025,0.28,0.308,-0.0279999999999999,Fraser Ellard,PIT,BBSavant_2024,3.75,3.86,-0.11
680744,2024,101,75,0.275,0.255,0.02,0.396,0.412,-0.0159999999999999,0.322,0.325,-0.003,Ty Madden,PIT,BBSavant_2024,4.3,4.34,-0.036
593334,2024,100,66,0.298,0.267,0.0309999999999999,0.464,0.447,0.017,0.379,0.362,0.017,Domingo Germán,PIT,BBSavant_2024,7.84,5.55,2.289
670036,2024,100,67,0.233,0.256,-0.0229999999999999,0.389,0.386,0.003,0.296,0.309,-0.013,Matt Festa,PIT,BBSavant_2024,5.7,3.88,1.824
676760,2024,99,61,0.217,0.213,0.004,0.41,0.387,0.0229999999999999,0.317,0.32,-0.003,Ron Marinaccio,PIT,BBSavant_2024,3.86,4.19,-0.333
624647,2024,97,70,0.16,0.236,-0.0759999999999999,0.296,0.427,-0.131,0.277,0.355,-0.0779999999999999,Victor González,PIT,BBSavant_2024,3.86,5.3,-1.443
547001,2024,96,71,0.207,0.277,-0.07,0.31,0.444,-0.134,0.266,0.343,-0.077,Cody Poteet,PIT,BBSavant_2024,2.22,4.9,-2.681
663562,2024,96,74,0.352,0.268,0.0839999999999999,0.523,0.418,0.105,0.399,0.324,0.075,Noah Davis,PIT,BBSavant_2024,5.75,4.31,1.444
605155,2024,95,63,0.293,0.249,0.0439999999999999,0.427,0.388,0.0389999999999999,0.339,0.321,0.018,Colten Brewer,PIT,BBSavant_2024,5.66,4.22,1.441
606149,2024,94,63,0.286,0.25,0.0359999999999999,0.607,0.434,0.173,0.409,0.337,0.0719999999999999,Giovanny Gallegos,PIT,BBSavant_2024,6.53,4.71,1.822
641329,2024,93,63,0.235,0.224,0.0109999999999999,0.435,0.369,0.066,0.311,0.295,0.016,Bryan Baker,PIT,BBSavant_2024,5.01,3.52,1.494
656924,2024,93,63,0.269,0.267,0.002,0.436,0.458,-0.022,0.346,0.36,-0.014,Ryder Ryan,PIT,BBSavant_2024,5.66,5.48,0.181
669620,2024,93,69,0.264,0.248,0.016,0.379,0.396,-0.017,0.297,0.298,-0.001,Brady Basso,PIT,BBSavant_2024,4.03,3.59,0.44
669438,2024,93,71,0.264,0.271,-0.007,0.529,0.534,-0.005,0.353,0.361,-0.008,Mason Englert,PIT,BBSavant_2024,5.4,5.52,-0.12
672391,2024,93,63,0.18,0.206,-0.0259999999999999,0.438,0.388,0.0499999999999999,0.277,0.275,0.002,Kaleb Ort,PIT,BBSavant_2024,2.55,3.03,-0.476
667297,2024,93,64,0.222,0.248,-0.0259999999999999,0.37,0.418,-0.0479999999999999,0.288,0.329,-0.041,Tommy Nance,PIT,BBSavant_2024,4.09,4.46,-0.369
642629,2024,92,60,0.263,0.256,0.007,0.5,0.431,0.069,0.362,0.344,0.018,Emmanuel Ramirez,PIT,BBSavant_2024,6.97,4.93,2.038
656529,2024,91,58,0.212,0.208,0.004,0.388,0.329,0.059,0.278,0.257,0.021,Sam Hentges,PIT,BBSavant_2024,3.04,2.64,0.402
656638,2024,90,50,0.232,0.244,-0.0119999999999999,0.29,0.323,-0.033,0.327,0.345,-0.0179999999999999,Alex Lange,PIT,BBSavant_2024,4.34,4.97,-0.631
656848,2024,90,64,0.276,0.249,0.027,0.474,0.427,0.0469999999999999,0.358,0.349,0.009,Michael Petersen,PIT,BBSavant_2024,5.95,5.1,0.849
656887,2024,90,51,0.173,0.201,-0.028,0.2,0.251,-0.0509999999999999,0.243,0.273,-0.03,Sean Reid-Foley,PIT,BBSavant_2024,1.66,2.99,-1.328
676714,2024,89,56,0.316,0.3,0.016,0.697,0.7,-0.003,0.457,0.451,0.006,Brandon Hughes,PIT,BBSavant_2024,8.15,9.67,-1.519
608678,2024,89,58,0.274,0.267,0.007,0.521,0.457,0.064,0.381,0.372,0.009,Dominic Leone,PIT,BBSavant_2024,6.63,5.92,0.712
690544,2024,88,65,0.293,0.311,-0.018,0.547,0.494,0.053,0.379,0.379,0.0,Bailey Horn,PIT,BBSavant_2024,6.5,6.19,0.31
642207,2024,88,37,0.133,0.143,-0.0099999999999999,0.227,0.213,0.014,0.228,0.229,-0.001,Devin Williams,PIT,BBSavant_2024,1.25,2.1,-0.854
681066,2024,87,59,0.29,0.256,0.0339999999999999,0.449,0.426,0.023,0.382,0.363,0.019,Ky Bush,PIT,BBSavant_2024,5.6,5.59,0.014
660600,2024,87,59,0.173,0.227,-0.054,0.227,0.38,-0.153,0.245,0.324,-0.079,Enoli Paredes,PIT,BBSavant_2024,1.66,4.31,-2.648
676105,2024,87,50,0.263,0.246,0.017,0.474,0.469,0.005,0.353,0.348,0.005,Jeff Criswell,PIT,BBSavant_2024,2.75,5.07,-2.324
700241,2024,86,65,0.193,0.258,-0.065,0.289,0.383,-0.094,0.223,0.296,-0.0729999999999999,Michael McGreevy,PIT,BBSavant_2024,1.96,3.54,-1.583
541640,2024,85,59,0.164,0.197,-0.033,0.384,0.442,-0.0579999999999999,0.282,0.322,-0.04,Erasmo Ramírez,PIT,BBSavant_2024,4.36,4.25,0.105
656240,2024,85,58,0.224,0.239,-0.0149999999999999,0.368,0.391,-0.023,0.29,0.307,-0.017,Scott Blewett,PIT,BBSavant_2024,1.77,3.83,-2.06
690916,2024,85,69,0.25,0.261,-0.011,0.289,0.389,-0.1,0.273,0.316,-0.0429999999999999,Richard Fitts,PIT,BBSavant_2024,1.74,4.08,-2.338
641312,2024,85,73,0.415,0.334,0.0809999999999999,0.659,0.561,0.0979999999999999,0.458,0.388,0.07,Shaun Anderson,PIT,BBSavant_2024,8.27,6.56,1.705
679156,2024,84,54,0.268,0.252,0.016,0.38,0.416,-0.0359999999999999,0.342,0.35,-0.0079999999999999,Walter Pennington,PIT,BBSavant_2024,3.0,5.13,-2.13
669422,2024,84,63,0.324,0.257,0.067,0.535,0.483,0.052,0.408,0.367,0.0409999999999999,Matt Sauer,PIT,BBSavant_2024,7.71,5.73,1.984
650671,2024,84,41,0.19,0.215,-0.0249999999999999,0.254,0.358,-0.1039999999999999,0.305,0.345,-0.0399999999999999,José Quijada,PIT,BBSavant_2024,3.26,4.97,-1.711
686796,2024,83,52,0.229,0.23,-0.001,0.429,0.428,0.001,0.344,0.345,-0.001,Blake Walston,PIT,BBSavant_2024,4.42,4.97,-0.552
668868,2024,83,54,0.324,0.252,0.072,0.622,0.446,0.176,0.432,0.34,0.0919999999999999,Zack Thompson,PIT,BBSavant_2024,9.53,4.8,4.729
675989,2024,83,57,0.247,0.232,0.0149999999999999,0.438,0.388,0.0499999999999999,0.33,0.31,0.02,Cody Bolton,PIT,BBSavant_2024,4.34,3.91,0.429
672860,2024,83,43,0.217,0.131,0.086,0.362,0.215,0.147,0.318,0.236,0.082,Prelander Berroa,PIT,BBSavant_2024,3.32,2.23,1.086
621016,2024,83,51,0.284,0.263,0.0209999999999999,0.507,0.523,-0.016,0.394,0.393,0.001,Jose Cuas,PIT,BBSavant_2024,7.71,6.77,0.944
687424,2024,82,64,0.28,0.259,0.021,0.427,0.375,0.0519999999999999,0.321,0.299,0.022,Anthony Maldonado,PIT,BBSavant_2024,5.68,3.62,2.064
592288,2024,82,60,0.282,0.267,0.0149999999999999,0.521,0.483,0.038,0.379,0.366,0.013,Kent Emanuel,PIT,BBSavant_2024,6.62,5.7,0.923
678692,2024,82,60,0.267,0.276,-0.009,0.387,0.469,-0.0819999999999999,0.312,0.352,-0.0399999999999999,Ronny Henriquez,PIT,BBSavant_2024,3.26,5.2,-1.941
700187,2024,81,49,0.203,0.201,0.002,0.419,0.362,0.0569999999999999,0.299,0.281,0.0179999999999999,Troy Taylor,PIT,BBSavant_2024,3.72,3.17,0.554
689981,2024,81,54,0.208,0.231,-0.023,0.278,0.373,-0.0949999999999999,0.263,0.307,-0.0439999999999999,River Ryan,PIT,BBSavant_2024,1.33,3.83,-2.502
607644,2024,80,61,0.211,0.26,-0.049,0.368,0.479,-0.1109999999999999,0.259,0.333,-0.074,John Means,PIT,BBSavant_2024,2.61,4.58,-1.967
665896,2024,80,55,0.206,0.244,-0.038,0.309,0.35,-0.0409999999999999,0.283,0.327,-0.044,José Marte,PIT,BBSavant_2024,2.33,4.4,-2.072
622098,2024,79,47,0.265,0.228,0.037,0.441,0.404,0.0369999999999999,0.337,0.325,0.012,Drew Smith,PIT,BBSavant_2024,3.06,4.34,-1.283
572971,2024,79,60,0.329,0.285,0.044,0.543,0.443,0.1,0.399,0.351,0.048,Dallas Keuchel,PIT,BBSavant_2024,5.4,5.17,0.23
605182,2024,78,54,0.319,0.279,0.0399999999999999,0.594,0.583,0.011,0.418,0.395,0.0229999999999999,Mike Clevinger,PIT,BBSavant_2024,6.75,6.85,-0.1
668390,2024,77,56,0.261,0.278,-0.017,0.391,0.47,-0.0789999999999999,0.315,0.356,-0.0409999999999999,Cole Winn,PIT,BBSavant_2024,7.79,5.34,2.448
676680,2024,76,50,0.354,0.259,0.0949999999999999,0.523,0.403,0.12,0.421,0.341,0.0799999999999999,Tom Cosgrove,PIT,BBSavant_2024,11.66,4.84,6.819
680732,2024,76,47,0.174,0.241,-0.067,0.333,0.399,-0.066,0.258,0.312,-0.0539999999999999,Sean Burke,PIT,BBSavant_2024,1.42,3.97,-2.549
670871,2024,76,55,0.242,0.235,0.007,0.515,0.429,0.086,0.35,0.319,0.0309999999999999,Guillo Zuñiga,PIT,BBSavant_2024,5.09,4.16,0.934
640470,2024,75,55,0.279,0.286,-0.0069999999999999,0.559,0.562,-0.003,0.387,0.39,-0.003,Adbert Alzolay,PIT,BBSavant_2024,4.67,6.64,-1.967
676477,2024,75,50,0.212,0.249,-0.037,0.318,0.399,-0.081,0.278,0.325,-0.0469999999999999,Garrett Whitlock,PIT,BBSavant_2024,1.96,4.34,-2.376
686747,2024,74,54,0.258,0.25,0.008,0.439,0.445,-0.006,0.321,0.325,-0.004,Joe La Sorsa,PIT,BBSavant_2024,4.58,4.34,0.245
542585,2024,74,47,0.29,0.268,0.0219999999999999,0.516,0.476,0.04,0.387,0.373,0.014,José Cisnero,PIT,BBSavant_2024,6.89,5.96,0.934
678226,2024,74,37,0.159,0.168,-0.009,0.175,0.23,-0.055,0.221,0.246,-0.0249999999999999,Daysbel Hernández,PIT,BBSavant_2024,2.5,2.42,0.08
657240,2024,74,48,0.295,0.276,0.0189999999999999,0.459,0.442,0.017,0.377,0.371,0.006,Julian Merryweather,PIT,BBSavant_2024,6.6,5.88,0.72
685801,2024,73,44,0.25,0.24,0.01,0.382,0.421,-0.0389999999999999,0.299,0.311,-0.012,Hunter Bigge,PIT,BBSavant_2024,2.6,3.94,-1.344
641726,2024,73,56,0.353,0.243,0.1099999999999999,0.691,0.452,0.2389999999999999,0.457,0.323,0.134,Daulton Jefferies,PIT,BBSavant_2024,9.82,4.28,5.538
674944,2024,73,57,0.13,0.199,-0.069,0.188,0.278,-0.09,0.167,0.236,-0.0689999999999999,Sean Guenther,PIT,BBSavant_2024,0.86,2.23,-1.373
680880,2024,73,47,0.27,0.226,0.044,0.365,0.302,0.063,0.327,0.289,0.038,Grant Holman,PIT,BBSavant_2024,4.02,3.37,0.651
671111,2024,72,54,0.323,0.326,-0.003,0.508,0.596,-0.0879999999999999,0.387,0.423,-0.0359999999999999,Sammy Peralta,PIT,BBSavant_2024,4.8,8.15,-3.35
694037,2024,69,40,0.25,0.23,0.0199999999999999,0.339,0.344,-0.0049999999999999,0.336,0.335,0.001,Daniel Palencia,PIT,BBSavant_2024,6.14,4.64,1.496
691172,2024,69,41,0.246,0.198,0.0479999999999999,0.393,0.35,0.043,0.322,0.289,0.033,Yosver Zulueta,PIT,BBSavant_2024,4.96,3.37,1.589
622065,2024,68,46,0.246,0.256,-0.01,0.426,0.406,0.0199999999999999,0.327,0.326,0.001,Alex Young,PIT,BBSavant_2024,2.87,4.37,-1.498
665620,2024,68,42,0.286,0.24,0.0459999999999999,0.411,0.424,-0.013,0.354,0.341,0.0129999999999999,Deivi García,PIT,BBSavant_2024,7.07,4.84,2.231
595881,2024,68,38,0.296,0.235,0.061,0.5,0.354,0.146,0.393,0.34,0.0529999999999999,Tyler Beede,PIT,BBSavant_2024,8.36,4.8,3.557
622250,2024,68,48,0.246,0.268,-0.022,0.354,0.413,-0.059,0.277,0.314,-0.0369999999999999,Josh Sborz,PIT,BBSavant_2024,3.86,4.02,-0.163
669330,2024,67,51,0.281,0.313,-0.0319999999999999,0.516,0.626,-0.1099999999999999,0.353,0.41,-0.0569999999999999,Tyler Wells,PIT,BBSavant_2024,5.87,7.53,-1.66
691951,2024,67,45,0.283,0.225,0.0579999999999999,0.453,0.39,0.063,0.373,0.331,0.0419999999999999,Sam Aldegheri,PIT,BBSavant_2024,4.85,4.52,0.326
663941,2024,67,48,0.23,0.22,0.01,0.393,0.417,-0.0239999999999999,0.293,0.304,-0.011,Tristan Beck,PIT,BBSavant_2024,1.69,3.75,-2.062
592779,2024,67,39,0.254,0.24,0.014,0.407,0.369,0.0379999999999999,0.331,0.314,0.017,Brock Stewart,PIT,BBSavant_2024,5.17,4.02,1.15
622075,2024,67,37,0.161,0.195,-0.034,0.268,0.317,-0.0489999999999999,0.249,0.286,-0.0369999999999999,Yency Almonte,PIT,BBSavant_2024,3.45,3.29,0.157
621294,2024,66,39,0.352,0.264,0.0879999999999999,0.5,0.401,0.0989999999999999,0.423,0.356,0.067,Ben Heller,PIT,BBSavant_2024,11.25,5.34,5.91
642121,2024,66,42,0.167,0.201,-0.034,0.278,0.322,-0.0439999999999999,0.245,0.284,-0.0389999999999999,Cole Sulser,PIT,BBSavant_2024,2.75,3.25,-0.495
670241,2024,66,52,0.356,0.325,0.0309999999999999,0.627,0.537,0.0899999999999999,0.427,0.385,0.0419999999999999,Darius Vines,PIT,BBSavant_2024,8.56,6.43,2.131
682842,2024,66,40,0.278,0.258,0.02,0.389,0.381,0.008,0.349,0.347,0.002,Abner Uribe,PIT,BBSavant_2024,6.91,5.03,1.877
612434,2024,64,52,0.339,0.321,0.018,0.61,0.51,0.0999999999999999,0.421,0.379,0.0419999999999999,Miguel Castro,PIT,BBSavant_2024,5.93,6.19,-0.263
570257,2024,64,49,0.317,0.282,0.035,0.533,0.444,0.089,0.372,0.338,0.0339999999999999,Joely Rodríguez,PIT,BBSavant_2024,5.93,4.74,1.187
622694,2024,64,51,0.237,0.281,-0.044,0.542,0.572,-0.0299999999999999,0.355,0.385,-0.03,Elieser Hernández,PIT,BBSavant_2024,6.32,6.43,-0.111
675650,2024,64,44,0.296,0.273,0.0229999999999999,0.833,0.745,0.0879999999999999,0.504,0.462,0.0419999999999999,Michael Mercado,PIT,BBSavant_2024,11.08,10.34,0.737
666171,2024,64,38,0.127,0.143,-0.0159999999999999,0.145,0.174,-0.0289999999999999,0.181,0.202,-0.021,Ryan Zeferjahn,PIT,BBSavant_2024,2.12,1.65,0.468
598286,2024,63,51,0.333,0.333,0.0,0.426,0.548,-0.122,0.353,0.417,-0.064,Nick Ramirez,PIT,BBSavant_2024,6.08,7.86,-1.785
502171,2024,62,49,0.241,0.279,-0.038,0.345,0.483,-0.138,0.269,0.346,-0.0769999999999999,Alex Cobb,PIT,BBSavant_2024,2.75,5.0,-2.245
605447,2024,62,44,0.286,0.305,-0.019,0.554,0.602,-0.0479999999999999,0.378,0.403,-0.025,Jordan Romano,PIT,BBSavant_2024,6.58,7.2,-0.615
687922,2024,61,41,0.34,0.258,0.082,0.48,0.379,0.1009999999999999,0.402,0.348,0.054,Easton Lucas,PIT,BBSavant_2024,10.8,5.07,5.73
598264,2024,60,45,0.291,0.297,-0.006,0.418,0.505,-0.087,0.331,0.367,-0.0359999999999999,Matt Barnes,PIT,BBSavant_2024,6.75,5.73,1.02
682227,2024,59,40,0.196,0.238,-0.0419999999999999,0.451,0.435,0.016,0.318,0.338,-0.02,Brandon Williamson,PIT,BBSavant_2024,3.77,4.74,-0.973
620982,2024,59,44,0.373,0.274,0.0989999999999999,0.608,0.37,0.238,0.444,0.335,0.1089999999999999,Ricardo Pinto,PIT,BBSavant_2024,10.97,4.64,6.329
685107,2024,58,40,0.308,0.262,0.0459999999999999,0.481,0.415,0.066,0.349,0.317,0.0319999999999999,Anthony Veneziano,PIT,BBSavant_2024,3.38,4.11,-0.735
668943,2024,58,39,0.26,0.241,0.019,0.44,0.417,0.023,0.34,0.327,0.013,Ryan Miller,PIT,BBSavant_2024,4.15,4.4,-0.246
692230,2024,57,45,0.365,0.325,0.0399999999999999,0.596,0.502,0.0939999999999999,0.418,0.381,0.0369999999999999,Carlos Rodriguez,PIT,BBSavant_2024,7.3,6.27,1.027
689690,2024,57,34,0.173,0.219,-0.046,0.269,0.311,-0.0419999999999999,0.222,0.268,-0.046,Alek Jacob,PIT,BBSavant_2024,2.46,2.88,-0.425
677020,2024,56,38,0.277,0.23,0.047,0.426,0.371,0.0549999999999999,0.338,0.316,0.022,Josh Walker,PIT,BBSavant_2024,5.11,4.08,1.028
641816,2024,56,41,0.28,0.251,0.029,0.42,0.385,0.0349999999999999,0.329,0.313,0.016,Tyler Mahle,PIT,BBSavant_2024,4.97,3.99,0.984
678906,2024,55,39,0.326,0.291,0.035,0.5,0.49,0.01,0.41,0.395,0.0149999999999999,Kai-Wei Teng,PIT,BBSavant_2024,9.82,6.85,2.968
677958,2024,55,34,0.267,0.209,0.058,0.333,0.324,0.009,0.307,0.283,0.024,Kumar Rocker,PIT,BBSavant_2024,3.86,3.22,0.637
687014,2024,55,38,0.34,0.33,0.01,0.64,0.554,0.0859999999999999,0.413,0.413,0.0,Nick Avila,PIT,BBSavant_2024,8.49,7.67,0.816
